study,consuming_country_iso3,reference_year,purchased_country_iso3,purchased_country_name,purchased_world_region,purchased_sector_code,purchased_sector_name,purchased_sector_group,component_type,demand_component,indicator,unit,value,source
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,TWAS,Sea and coastal water transport,Transport,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,0.001146326468244056,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,TWAI,Inland water transport,Transport,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,9.065191301678704e-05,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,TAIR,Air transport (62),Transport,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,1.046611478158286,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,TAUX,Supporting and auxiliary transport activities; activities of travel agencies (63),Services,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,0.1499415571101625,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,PTEL,Post and telecommunications (64),Services,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,2.885589858650429,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,FINT,"Financial intermediation, except insurance and pension funding (65)",Services,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,0.09065534240987824,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,FINS,"Insurance and pension funding, except compulsory social security (66)",Services,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,0.1470594794041939,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,FAUX,Activities auxiliary to financial intermediation (67),Services,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,0.2091309668438609,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,REAL,Real estate activities (70),Services,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,7.64837043178555,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,MARE,Renting of machinery and equipment without operator and of personal and household goods (71),Services,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,0.1059638723169554,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,COMP,Computer and related activities (72),Services,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,0.01211183291031256,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,RESD,Research and development (73),Services,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,0.02171374779644461,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,OBUS,Other business activities (74),Services,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,1.39995321005492,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,PADF,Public administration and defence; compulsory social security (75),Services,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,0.09626536848022063,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,EDUC,Education (80),Services,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,0.02840097529120567,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,HEAL,Health and social work (85),Services,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,0.1599600275720048,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,INCF,Incineration of waste: Food,Waste management and disposal,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,0.0,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,INCP,Incineration of waste: Paper,Waste management and disposal,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,0.0,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,INCL,Incineration of waste: Plastic,Waste management and disposal,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,0.0,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,INCM,Incineration of waste: Metals and Inert materials,Waste management and disposal,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,0.0,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,INCT,Incineration of waste: Textiles,Waste management and disposal,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,0.0,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,INCW,Incineration of waste: Wood,Waste management and disposal,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,0.0,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,INCO,Incineration of waste: Oil/Hazardous waste,Waste management and disposal,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,0.0,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,BIOF,"Biogasification of food waste, incl. land application",Waste management and disposal,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,0.2176818856458277,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,BIOP,"Biogasification of paper, incl. land application",Waste management and disposal,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,0.01252679679026926,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,BIOS,"Biogasification of sewage slugde, incl. land application",Waste management and disposal,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,0.005578186997993096,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,COMF,"Composting of food waste, incl. land application",Waste management and disposal,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,0.006988946902573749,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,COMW,"Composting of paper and wood, incl. land application",Waste management and disposal,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,1.527796337661277e-06,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,WASF,"Waste water treatment, food",Waste management and disposal,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,0.006693639526182138,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,WASO,"Waste water treatment, other",Waste management and disposal,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,0.04013405084919863,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,LANF,Landfill of waste: Food,Waste management and disposal,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,0.01188296081362608,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,LANP,Landfill of waste: Paper,Waste management and disposal,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,0.01647704943211551,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,LANL,Landfill of waste: Plastic,Waste management and disposal,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,0.003946335288542827,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,LANI,Landfill of waste: Inert/metal/hazardous,Waste management and disposal,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,0.02135695633597762,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,LANT,Landfill of waste: Textiles,Waste management and disposal,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,0.002620282254619198,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,LANW,Landfill of waste: Wood,Waste management and disposal,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,0.003375629661456237,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,ORGA,Activities of membership organisation n.e.c. (91),Services,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,0.005666159323342969,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,RECR,"Recreational, cultural and sporting activities (92)",Services,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,1.059959856574541,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,OSER,Other service activities (93),Services,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,0.05673388863404292,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,PRHH,Private households with employed persons (95),Services,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,4.258282990996696e-10,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUS,Australia,Asia and Pacific,EXTO,Extra-territorial organizations and bodies,Services,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,0.0,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,CHE,Switzerland,Europe,PARI,Cultivation of paddy rice,Food and catering,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,0.0,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,CHE,Switzerland,Europe,WHEA,Cultivation of wheat,Food and catering,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,6.881230169524873e-06,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,CHE,Switzerland,Europe,OCER,Cultivation of cereal grains nec,Food and catering,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,3.695616114980523e-06,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,CHE,Switzerland,Europe,FVEG,"Cultivation of vegetables, fruit, nuts",Food and catering,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,0.003989858568708353,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,CHE,Switzerland,Europe,OILS,Cultivation of oil seeds,Food and catering,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,0.000495705979234911,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,CHE,Switzerland,Europe,SUGB,"Cultivation of sugar cane, sugar beet",Food and catering,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,1.550116920832299e-05,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,CHE,Switzerland,Europe,FIBR,Cultivation of plant-based fibers,Textile,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,0.0,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,CHE,Switzerland,Europe,OTCR,Cultivation of crops nec,Food and catering,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,9.240391891443729e-08,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,CHE,Switzerland,Europe,CATL,Cattle farming,Food and catering,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,7.095347801939628e-05,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,CHE,Switzerland,Europe,PIGS,Pigs farming,Food and catering,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,4.762699926237058e-05,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,CHE,Switzerland,Europe,PLTR,Poultry farming,Food and catering,MRIO supply-chain node,healthcare_services,expenditure,M.EUR,0.0001407716959377735,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
